Name,Company,Industry,Region,Company Size,Traffic Source,Site Visits,Session Duration,Emails Opened,Demo Requested,Days Since First Interaction,Converted,Engagement Score,Source Impact Score
Christian Andrews,Caldwell Inc,Retail,West,Medium,Ads,2,11.72,7,1,211,1,0.1821476649062856,0.6415917503966155
Javier Luna,"Hill, Fleming and May",Education,North,Medium,Webinar,1,2.86,11,0,94,1,0.12146629388008696,0.6421080578786672
Robert Schaefer,Graham Inc,IT,North,Medium,Organic,24,1.33,11,1,86,1,0.34379206792999895,0.6340975739802719
Zoe Potter,Curry-Green,Retail,West,Medium,Ads,13,6.68,7,1,348,1,0.2438645542093818,0.6415917503966155
Kevin Hill,Vazquez-Murphy,Retail,East,Medium,Email,10,6.93,3,0,273,1,0.17396707051879462,0.6447777327388191
Curtis Smith,Cooper-Robinson,Education,South,Medium,Ads,33,29.07,19,0,29,1,0.8070829450139794,0.6415917503966155
Robert Scott DVM,"Palmer, Andrews and Barnes",Healthcare,East,Large,Ads,10,7.6,14,1,188,1,0.2948120534327431,0.6415917503966155
Michael Obrien,Johnson Inc,Finance,East,Small,Email,20,3.65,8,0,255,0,0.29532981257119184,0.6447777327388191
Jason Tucker,"Wilson, Lamb and Cherry",IT,East,Medium,Organic,9,29.45,1,0,5,0,0.3761002381692037,0.6340975739802719
Kathleen Baxter,"Newton, Smith and Wright",Healthcare,South,Small,Organic,34,29.28,13,0,119,1,0.757481619550585,0.6340975739802719
Brandon Olsen,Hull-Barry,Healthcare,West,Medium,Ads,38,21.17,19,0,228,0,0.7770529149839495,0.6415917503966155
Gregory Smith,"Fernandez, Stout and Johnson",Finance,East,Large,Organic,4,28.55,7,1,47,0,0.37713575644610126,0.6340975739802719
Taylor Johnson,"Johnson, Ewing and Webb",IT,East,Medium,Email,32,25.91,0,1,356,0,0.5672569120844982,0.6447777327388191
Courtney Wells,"Beard, Vaughn and Williams",Finance,West,Large,Organic,10,16.14,17,1,24,0,0.41431086258672467,0.6340975739802719
Melinda Smith,"Brooks, Jones and Holt",Education,East,Small,Email,50,15.07,10,0,359,0,0.7449518484001242,0.6447777327388191
Andrea Tapia,Hall-Davis,Healthcare,North,Small,Ads,42,21.94,20,0,349,1,0.8368023195609402,0.6415917503966155
Jessica Howard,"Horton, Dorsey and Diaz",Retail,East,Medium,Ads,36,25.45,0,0,182,1,0.6039142590866728,0.6415917503966155
Robert Ramos,Baker Inc,Education,South,Large,Ads,28,20.65,10,1,62,1,0.5749197473335405,0.6415917503966155
Bradley Wang,Bass-Walters,Healthcare,North,Small,Email,35,4.87,12,1,7,1,0.504711608159884,0.6447777327388191
Jay West,Smith-Cooper,Finance,North,Large,Ads,1,10.58,8,1,104,0,0.17034275654965308,0.6415917503966155
Kevin Henson,Jones-Mills,Healthcare,South,Large,Email,46,18.44,15,1,142,1,0.7902039971005488,0.6447777327388191
James Myers,"Payne, Smith and Hess",Retail,North,Small,Email,33,28.52,18,1,135,1,0.7910324117220668,0.6447777327388191
Amy Walls,Hughes and Sons,Retail,West,Medium,Webinar,31,27.52,12,1,237,1,0.697835766801284,0.6421080578786672
Pamela Anderson,Arellano-Vaughan,Finance,South,Small,Email,48,18.47,15,1,56,1,0.8112250181215698,0.6447777327388191
Laura Wilkins,"Reed, Johnson and Perez",Retail,North,Small,Email,48,12.94,10,1,251,1,0.7021849435642539,0.6447777327388191
Adam Johnson,"Schneider, Reynolds and Moore",IT,West,Small,Organic,34,11.31,10,0,243,1,0.540333436885161,0.6340975739802719
Shannon Klein,Robinson-Burton,Healthcare,North,Medium,Ads,10,11.96,5,0,324,0,0.24676400538469506,0.6415917503966155
Lacey Jones,Bernard-Smith,Finance,East,Medium,Ads,21,15.23,15,0,278,1,0.49808429118773945,0.6415917503966155
John Gordon,Stewart LLC,Finance,South,Large,Webinar,18,15.0,13,0,78,1,0.44392668530599566,0.6421080578786672
Robert Williams,"Thomas, Reyes and Rivera",Finance,West,Small,Webinar,25,19.92,7,1,204,1,0.5052293672983328,0.6421080578786672
Michele Fitzgerald,Alexander-Chavez,Healthcare,East,Medium,Email,5,12.63,18,0,346,0,0.3365434399917159,0.6447777327388191
Charles Smith,"Anderson, Fields and Smith",Finance,South,Medium,Organic,6,12.24,12,0,132,0,0.2807290048669359,0.6340975739802719
Kevin Dennis,Foley-Bartlett,Retail,East,Large,Ads,38,9.19,18,1,152,1,0.6426426426426426,0.6415917503966155
Sheila Williams,Shea-Johnson,Finance,North,Small,Organic,24,25.58,5,1,64,0,0.5327741534638086,0.6340975739802719
Omar Hall,Guerrero-Brown,Healthcare,South,Large,Email,23,22.63,15,0,297,1,0.5954230092161126,0.6447777327388191
Darrell Thornton,"Carter, Beck and Mooney",Healthcare,North,Large,Webinar,21,10.34,3,0,307,0,0.323185254219737,0.6421080578786672
Cindy Harris,Brown PLC,Healthcare,East,Small,Ads,45,18.06,13,1,22,1,0.7552034793414104,0.6415917503966155
Angela Maxwell,Murphy-Jones,Healthcare,North,Large,Webinar,1,28.05,18,1,256,0,0.45479962721342027,0.6421080578786672
Bradley Rocha,Reyes and Sons,Healthcare,East,Medium,Ads,43,1.12,8,0,56,1,0.5073004038521279,0.6415917503966155
James Bryant,Walker PLC,IT,West,Large,Organic,7,10.41,1,1,28,0,0.15822719270995134,0.6340975739802719
Mark Miller,Moreno-Knight,IT,East,Small,Ads,37,29.26,12,0,131,1,0.7779848814331574,0.6415917503966155
Sharon Hernandez,"Phillips, Crosby and Olson",IT,East,Medium,Ads,48,9.27,13,1,294,1,0.69524697110904,0.6415917503966155
Christopher Christian,"Klein, Diaz and Cuevas",Healthcare,South,Small,Email,25,17.12,5,1,135,1,0.45552449000724865,0.6447777327388191
Sophia Morgan,Stone LLC,Healthcare,East,Medium,Organic,2,17.11,12,0,246,1,0.2897380138759449,0.6340975739802719
Timothy Maddox,Sanders Ltd,Finance,South,Small,Ads,48,3.67,12,0,234,0,0.6269027648337994,0.6415917503966155
Lance Santana,"Lawson, Poole and Shaw",Healthcare,West,Large,Webinar,8,27.08,16,0,257,0,0.49653101377239306,0.6421080578786672
Sheila Mckinney,Bates Ltd,IT,South,Medium,Email,48,6.92,20,0,113,1,0.7433985709847779,0.6447777327388191
Monica Anderson,Stewart Ltd,IT,South,Small,Email,17,6.98,14,0,139,0,0.3608781194988092,0.6447777327388191
Thomas Kirby,Lewis and Sons,Finance,South,Small,Ads,40,1.03,11,0,350,1,0.5063684374029201,0.6415917503966155
Tonya Garrett,"Richardson, Wilson and Jimenez",Education,West,Small,Email,24,4.88,8,1,153,1,0.34948741845293574,0.6447777327388191
Teresa Miller,"Blanchard, Jones and Cardenas",Finance,West,Small,Email,2,7.72,6,1,107,0,0.1303717510614062,0.6447777327388191
Rebecca Bright,Wood-Griffin,IT,North,Medium,Webinar,1,11.36,9,0,259,1,0.18877498187843011,0.6421080578786672
Nancy Lara,"Mills, Harrison and Johnson",Retail,South,Small,Webinar,8,29.01,5,0,366,0,0.40260950605778195,0.6421080578786672
Amanda Riddle,Watson LLC,Healthcare,North,Small,Organic,10,23.49,12,1,365,1,0.4386455420938179,0.6340975739802719
Karen Baker,Moore-Jenkins,Education,East,Small,Ads,3,24.62,8,1,357,1,0.33643988816402615,0.6415917503966155
Linda Miller,"Baker, Payne and Santos",Finance,North,Small,Email,1,23.03,12,0,89,1,0.3406855130993062,0.6447777327388191
Todd Garner,Ferguson-Smith,Finance,West,Small,Webinar,12,29.36,15,0,331,1,0.5512063787925857,0.6421080578786672
Dr. Anita Scott,Oneal-White,Education,East,Medium,Email,28,28.94,20,0,204,1,0.7643160401781091,0.6447777327388191
Timothy Duran,Walker-Clark,Healthcare,South,Small,Ads,7,16.03,0,1,174,1,0.20606813710261984,0.6415917503966155
Austin Davis,Figueroa-Smith,Retail,East,Small,Email,24,4.2,19,1,21,1,0.4563529046287667,0.6447777327388191
Erin Vasquez,Roberts Inc,Healthcare,West,Large,Ads,19,12.6,15,1,75,1,0.45013979496738116,0.6415917503966155
Eric Mathis,"Gonzalez, Lewis and Patel",Retail,East,Large,Webinar,28,11.87,15,1,252,1,0.5357771564668116,0.6421080578786672
Craig Jones,Fischer-Thomas,Finance,North,Medium,Webinar,37,7.43,17,0,161,1,0.6037071554312934,0.6421080578786672
Alison Jacobson,"Bridges, Hinton and Perkins",Finance,South,Small,Ads,49,29.86,6,1,27,1,0.846329087708398,0.6415917503966155
Steven Wilson,Cook Ltd,Finance,South,Large,Ads,36,16.15,4,1,24,1,0.5490317904111007,0.6415917503966155
Shelley Morris,"Wong, Monroe and Jarvis",Education,West,Large,Email,49,23.39,17,0,352,0,0.8932380656518587,0.6447777327388191
Melissa Lawson,King-Kramer,IT,West,Medium,Organic,48,22.2,7,1,295,1,0.7670083876980429,0.6340975739802719
Kimberly Joseph,Martinez Group,Finance,West,Large,Organic,9,28.05,18,0,95,1,0.5376410893652273,0.6340975739802719
Lorraine Stokes,Mayo PLC,Healthcare,South,Small,Email,32,4.62,0,0,29,0,0.34679507093300194,0.6447777327388191
Jeffrey Valencia,Wilson and Sons,Healthcare,North,Medium,Ads,42,29.63,1,0,276,0,0.7196852024438231,0.6415917503966155
Joann Baker,"Foster, Lopez and Young",IT,North,Large,Email,47,13.19,7,0,286,0,0.6633530081805943,0.6447777327388191
Donald Flores,Velasquez and Sons,Education,West,Medium,Ads,47,1.07,7,0,109,0,0.5378481930206068,0.6415917503966155
Jimmy Flowers,"Mann, Best and Collier",Finance,East,Small,Ads,39,1.96,3,1,73,0,0.4228021124572849,0.6415917503966155
Benjamin Hanson,Robbins-Gonzalez,Finance,South,Large,Organic,19,3.15,9,1,208,1,0.2901522211867039,0.6340975739802719
Danielle Foster,Knight LLC,IT,East,Large,Ads,20,1.33,15,0,273,1,0.34379206792999895,0.6415917503966155
Jessica Adkins,Carter PLC,IT,North,Small,Organic,25,19.91,18,1,199,1,0.6190328259293776,0.6340975739802719
Heather Ponce,White LLC,Healthcare,East,Medium,Webinar,11,4.18,11,1,301,1,0.23868696282489388,0.6421080578786672
Joe Hernandez,"Huff, Smith and Freeman",Finance,North,Small,Organic,46,29.82,19,0,136,1,0.9494667080873976,0.6340975739802719
Joshua Becker,Perry Ltd,Finance,South,Medium,Email,41,13.93,11,0,126,0,0.6503054778916848,0.6447777327388191
Travis Diaz,Hines-Anderson,Healthcare,West,Small,Webinar,41,13.75,15,0,111,0,0.6898622760691726,0.6421080578786672
Benjamin Becker,"Lindsey, Kline and Larson",Education,West,Large,Organic,39,3.84,14,0,46,0,0.5561768665216941,0.6340975739802719
Annette Suarez,Leonard-Mitchell,Education,North,Medium,Organic,43,16.49,10,1,65,1,0.6871699285492389,0.6340975739802719
Ernest Adams,"Blankenship, Nash and Palmer",Retail,West,Large,Ads,11,3.44,20,1,119,1,0.32422077249663456,0.6415917503966155
Kara Hudson,Stark-Lawrence,Education,West,Large,Organic,7,6.74,8,0,337,1,0.192709951330641,0.6340975739802719
Natalie Velez,Ward-Nunez,Education,East,Small,Organic,30,19.47,14,0,185,1,0.6248317282800041,0.6340975739802719
Alicia Pittman,Savage-Smith,IT,West,Large,Ads,13,3.4,14,0,263,1,0.28238583410997203,0.6415917503966155
Eugene Henson,Reyes-Andrews,IT,North,Small,Ads,46,28.24,2,1,187,0,0.757067412239826,0.6415917503966155
John Deleon,Meza-Fowler,Finance,North,Large,Ads,31,16.39,12,1,56,1,0.5825825825825826,0.6415917503966155
Tara Jones,Coleman PLC,Healthcare,West,Medium,Ads,26,16.32,6,0,20,1,0.4679507093300197,0.6415917503966155
Terry Swanson,Martin Group,Retail,West,Small,Email,36,16.93,5,1,244,0,0.5674640157398778,0.6447777327388191
Tiffany King,Paul-Ruiz,IT,West,Small,Organic,20,21.8,13,1,144,1,0.5350522936729832,0.6340975739802719
Laura Parks,Knapp PLC,Education,East,Large,Email,35,4.64,5,1,24,0,0.42984363674018844,0.6447777327388191
Jessica Berry,Warren LLC,IT,North,Large,Ads,43,22.52,11,0,303,1,0.7599668634151392,0.6415917503966155
April Aguilar,Wolfe-Marshall,IT,West,Large,Ads,30,29.57,10,0,354,0,0.6879983431707568,0.6415917503966155
Adam Drake,Wright Group,IT,North,Medium,Organic,20,13.18,2,0,320,0,0.3318836077456767,0.6340975739802719
Peter Parker,Hill-Anderson,Education,East,Large,Ads,46,19.91,19,1,267,1,0.8468468468468467,0.6415917503966155
Sheri Smith,Barker and Sons,Retail,North,Medium,Organic,15,17.82,17,0,285,0,0.48348348348348347,0.6340975739802719
Jordan Woods,Martinez Group,Healthcare,South,Large,Ads,15,9.74,4,0,87,0,0.2651962307134721,0.6415917503966155
Stephen Herman,Howard LLC,Retail,North,Large,Webinar,27,18.14,3,1,322,0,0.466086776431604,0.6421080578786672
Karl Daniel,"Jones, Lee and Garcia",IT,South,Small,Webinar,48,26.13,1,0,304,1,0.7455731593662628,0.6421080578786672
Jack Mercer,Berry-Gordon,Finance,South,Small,Organic,14,1.25,15,1,349,1,0.28083255669462565,0.6340975739802719
Ricky Murphy,Harmon Inc,Healthcare,North,Large,Webinar,30,11.64,13,0,33,0,0.5333954644299471,0.6421080578786672
Sherri Holland,Green-Coleman,IT,West,Large,Organic,50,4.06,15,1,361,1,0.6827171999585793,0.6340975739802719
Carl Brooks,"Holmes, Fox and Thompson",IT,West,Large,Ads,26,16.94,7,0,283,0,0.48472610541576056,0.6415917503966155
Brenda Sweeney,Evans Ltd,Healthcare,North,Large,Organic,49,16.93,8,0,288,0,0.7331469400434918,0.6340975739802719
Nicole Joyce,"Bartlett, Brown and Fitzgerald",Finance,South,Small,Ads,48,22.81,7,1,107,1,0.7733250491871182,0.6415917503966155
Jeremy Mcbride,Singleton-Maynard,Education,South,Medium,Email,38,12.67,0,1,42,0,0.4922853888371129,0.6447777327388191
David Calhoun,Craig-Martinez,IT,South,Small,Organic,4,7.61,20,0,88,1,0.2949156052604328,0.6340975739802719
Tanner Owen,Scott-Baldwin,Finance,South,Large,Ads,17,16.38,11,0,362,0,0.4271512892202547,0.6415917503966155
Anthony Gutierrez,"Jimenez, Montgomery and Dalton",Retail,East,Large,Ads,7,28.85,17,0,137,1,0.5148596872734804,0.6415917503966155
Breanna Griffith,Vargas-Henry,Healthcare,South,Medium,Organic,2,18.87,20,1,51,1,0.39080459770114945,0.6340975739802719
Jasmine Smith,Harris Group,Retail,East,Large,Email,33,29.48,20,1,324,1,0.8216837527182355,0.6447777327388191
Whitney Thompson,"Marsh, Montoya and Velasquez",Healthcare,West,Small,Webinar,38,2.63,19,1,194,1,0.5850678264471368,0.6421080578786672
Alexander Jackson,Freeman LLC,Retail,West,Medium,Webinar,2,4.26,6,0,42,0,0.0945428186807497,0.6421080578786672
Donna Davis,Richardson-Herrera,Healthcare,East,Large,Ads,24,16.32,0,1,366,1,0.3851092471782127,0.6415917503966155
James Campbell,Nelson-Bray,IT,South,Small,Ads,39,24.1,4,1,346,0,0.6624210417313865,0.6415917503966155
Margaret Shelton,Simmons-Rodriguez,IT,South,Small,Ads,49,10.9,17,0,29,1,0.7639018328673501,0.6415917503966155
Stephanie Watson,Booth-Wright,Healthcare,North,Medium,Email,35,6.2,18,0,144,0,0.5806150978564771,0.6447777327388191
Evelyn Lucero,"Lee, Hodge and Anderson",IT,West,Large,Email,31,5.7,9,0,209,1,0.4408201304753029,0.6447777327388191
Stacy Perry,Aguilar LLC,IT,East,Small,Organic,50,3.47,18,1,275,1,0.7076731904318111,0.6340975739802719
Alexis Johnson,Schultz-Elliott,Finance,East,Small,Email,36,7.12,14,0,198,1,0.5590763176970073,0.6447777327388191
Derrick Wiggins,Hall-Esparza,Healthcare,West,Medium,Ads,35,14.86,3,1,161,1,0.5149632391011701,0.6415917503966155
Ashley Navarro,Brown-Singh,Finance,South,Large,Webinar,31,10.82,0,1,256,1,0.4006420213316765,0.6421080578786672
Rebecca Simmons,Patrick-Ross,Education,North,Large,Ads,36,8.84,7,1,85,1,0.5044009526768147,0.6415917503966155
Lori Newman,Gibson Group,Retail,South,Large,Organic,8,13.68,13,1,106,1,0.3267060163611888,0.6340975739802719
Eric Adams,Sanchez-Allen,Education,South,Large,Ads,1,13.9,8,0,176,1,0.20472196334265297,0.6415917503966155
Peter Keller,"Mann, Chang and Parker",Healthcare,West,Small,Email,45,4.99,9,0,43,0,0.5784405094749923,0.6447777327388191
Carly Zavala,Berg-Bowen,IT,West,Small,Webinar,23,29.54,13,1,145,1,0.6462669566117841,0.6421080578786672
Donna Baxter,Gates LLC,Finance,East,Large,Email,42,14.09,11,1,160,1,0.6623174899036968,0.6447777327388191
Holly Nguyen,Espinoza Inc,Education,North,Large,Organic,21,1.72,13,0,43,0,0.33747540644092366,0.6340975739802719
Dalton Saunders,"Riddle, Flores and Clark",Finance,South,Small,Organic,24,20.79,6,0,132,1,0.49352801076939,0.6340975739802719
Melissa Jackson,Garcia-Perkins,Education,West,Small,Webinar,34,21.68,17,1,189,1,0.7202029615822719,0.6421080578786672
John Smith,"Green, Spears and Jackson",Education,North,Medium,Webinar,12,20.42,10,1,70,1,0.40685513099306203,0.6421080578786672
Jillian Evans,"Marquez, Martin and Lin",Retail,East,Small,Email,49,20.65,13,1,12,1,0.8234441337889614,0.6447777327388191
Amanda Brooks,"Chapman, Perry and Miller",Healthcare,South,Medium,Ads,48,22.29,8,0,10,0,0.7782955369162264,0.6415917503966155
Michael Howell,Farrell PLC,Retail,South,Small,Webinar,14,1.67,4,0,166,1,0.17127472299886093,0.6421080578786672
Sydney Young,Morales Inc,Finance,South,Medium,Webinar,48,21.09,12,1,332,1,0.807290048669359,0.6421080578786672
Kayla Gregory,"Lindsey, Jones and Henderson",IT,South,Small,Ads,8,7.57,4,1,65,1,0.17023920472196336,0.6415917503966155
Kaylee Mcbride,Krause and Sons,Education,South,Small,Ads,18,17.08,6,1,277,1,0.3929791860826343,0.6415917503966155
Jillian Smith,Johnson PLC,Retail,East,Small,Webinar,29,19.89,12,1,197,1,0.5981153567360463,0.6421080578786672
Jeffery Ewing,Conner-Smith,Healthcare,South,Large,Ads,2,9.37,17,1,142,1,0.261364813088951,0.6415917503966155
Samantha Johnson,"Leonard, Walton and Whitaker",Education,West,Large,Organic,4,4.67,20,0,342,0,0.2644713679196438,0.6340975739802719
Evan Tran,"Vasquez, Ritter and Holt",Finance,West,Large,Email,2,21.88,10,0,110,0,0.31842187014600803,0.6447777327388191
Damon Maxwell,"Collins, Todd and Alvarez",Education,South,Large,Webinar,47,24.44,20,0,131,0,0.9144661903282593,0.6421080578786672
Jonathan Myers,Chavez Inc,Finance,East,Medium,Email,25,21.26,18,0,280,0,0.6330123226674951,0.6447777327388191
Christine Krueger MD,"Hudson, Lucas and Lawrence",IT,North,Large,Email,22,28.89,4,1,75,1,0.5359842601221911,0.6447777327388191
Russell Allen,Mosley Group,Healthcare,East,Small,Ads,36,14.46,11,0,328,1,0.6040178109143626,0.6415917503966155
Mary Daugherty,Hill Inc,Finance,South,Small,Email,24,26.83,9,1,212,1,0.5871388630009319,0.6447777327388191
Tracy Garza,"Gonzalez, Franco and Jenkins",Finance,West,Small,Webinar,30,11.4,2,0,130,1,0.41700321010665836,0.6421080578786672
Brandon Delgado,"Watson, Nguyen and Stewart",Retail,East,Small,Ads,31,1.27,15,1,57,1,0.45707776742259504,0.6415917503966155
Mrs. Nicole Allen,Rosario-Wilson,Finance,North,Medium,Ads,19,28.94,0,1,82,0,0.4640157398778088,0.6415917503966155
Patrick Norman,Green Ltd,Retail,North,Large,Webinar,50,29.09,12,1,224,1,0.9108418763591177,0.6421080578786672
Christine Stone,Garrett Inc,Healthcare,South,Medium,Email,47,15.1,4,0,141,1,0.6520658589624106,0.6447777327388191
Bethany Gonzalez,Hill-Reynolds,Healthcare,North,Large,Email,32,1.08,9,1,123,1,0.4033343688516102,0.6447777327388191
Brandon Davis,Bowman LLC,Retail,West,Large,Webinar,43,19.54,2,1,120,0,0.6359117738428082,0.6421080578786672
Jason Arroyo,Wood Group,IT,South,Medium,Webinar,22,6.49,18,0,356,1,0.44900072486279385,0.6421080578786672
Mary Johnson,Jones PLC,Retail,North,Small,Ads,28,19.51,0,0,169,0,0.45956301128714927,0.6415917503966155
Alan Rhodes,Frye Ltd,Healthcare,East,Small,Webinar,34,2.14,20,1,133,1,0.548928238583411,0.6421080578786672
Brenda Serrano,Hamilton Inc,Finance,West,Large,Email,42,15.49,19,1,142,1,0.7596562079320699,0.6447777327388191
Anthony Thomas,Olson and Sons,IT,North,Medium,Webinar,50,28.02,4,0,173,0,0.8169203686445065,0.6421080578786672
Courtney Brown,"West, Gates and Hill",Education,North,Small,Email,32,8.99,5,0,290,1,0.4438231334783059,0.6447777327388191
Timothy Decker,Haas LLC,Finance,South,Medium,Webinar,6,28.14,20,0,211,0,0.5282178730454592,0.6421080578786672
Sean Sullivan,Cole Ltd,Finance,South,Medium,Ads,3,5.59,18,1,244,1,0.24293258776017396,0.6415917503966155
Mr. Ryan Gibson,Thornton LLC,IT,East,Small,Organic,7,23.43,0,1,169,0,0.28269648959304133,0.6340975739802719
Jessica Benson,"Meadows, Gutierrez and Ortega",IT,West,Large,Organic,34,17.69,15,0,347,1,0.6581754167961064,0.6340975739802719
James Olson,"Coleman, Johnson and Lopez",Healthcare,North,Large,Ads,31,24.63,20,1,129,1,0.7507507507507507,0.6415917503966155
Brian Brown,Day-Garcia,Education,West,Medium,Ads,6,15.67,10,1,25,1,0.2955369162265714,0.6415917503966155
Jessica George,Weaver and Sons,Retail,West,Large,Webinar,7,7.07,0,0,257,0,0.11328569949259605,0.6421080578786672
Harry Payne,"Harvey, Ray and Lutz",Education,North,Medium,Organic,32,27.23,0,1,291,0,0.5809257533395464,0.6340975739802719
Cody Washington,Rogers LLC,Healthcare,West,Large,Webinar,46,21.04,9,1,160,1,0.7549963756860307,0.6421080578786672
Martha Welch,Moses LLC,Healthcare,North,Medium,Webinar,13,19.34,4,0,265,0,0.34389561975768873,0.6421080578786672
Angela Adams,Kane-Payne,Retail,East,Large,Email,15,8.47,4,0,247,0,0.2520451485968727,0.6447777327388191
